user_id,followers,friends,longevity,len_description,len_name,num_hashtags,num_urls,num_mentions,favorite_tweets,total_tweets,total_replies,freq_tweets,freq_replies,label,net_tweets,freq_nettweets,verified
79731455,254,427,1.25,23,12,0.1301775147928994,0.8106508875739645,0.4201183431952663,45,169,14.0,0.3722466960352423,0.030837004405286344,Fake,155.0,0.34140969162995594,0.2668644934200001
79966861,92,554,1.25,1,13,0.0,1.0,0.0,0,1,0.0,0.002207505518763797,0.0,Fake,1.0,0.002207505518763797,0.34605934211
80083930,1027,1965,1.25,1,16,0.05793991416309013,0.1888412017167382,0.5622317596566524,0,466,209.0,1.0286975717439293,0.4613686534216336,Fake,257.0,0.5673289183222958,0.3776065723100001
80175482,815,2001,1.25,5,11,0.1108179419525066,0.1820580474934037,0.37730870712401055,2,379,138.0,0.8384955752212391,0.3053097345132743,Fake,241.0,0.5331858407079646,0.18406668725666664
80269221,271,883,1.25,1,16,0.2727272727272727,0.6666666666666666,0.42424242424242425,1,33,10.0,0.07300884955752213,0.02212389380530973,Fake,23.0,0.050884955752212385,0.16323796653633327
80345479,160,171,1.25,1,15,0.0,0.4444444444444444,0.0,0,9,0.0,0.01991150442477876,0.0,Fake,9.0,0.01991150442477876,0.14333149228000006
80484328,1689,2340,1.25,1,12,0.3888888888888889,0.8148148148148148,0.0925925925925926,0,54,0.0,0.1197339246119734,0.0,Fake,54.0,0.1197339246119734,0.30830902300999996
80525033,111,530,1.25,1,13,0.0,1.0,0.0,0,1,0.0,0.0022172949002217295,0.0,Fake,1.0,0.0022172949002217295,0.34605934211
80529847,95,537,1.25,1,12,0.0,1.0,0.0,0,1,0.0,0.0022172949002217295,0.0,Fake,1.0,0.0022172949002217295,0.34605934211
80737089,182,593,1.25,1,13,0.0,1.0,0.0,0,1,0.0,0.0022222222222222227,0.0,Fake,1.0,0.0022222222222222227,0.34605934211
80737630,182,653,1.25,1,15,0.0,1.0,0.0,0,1,0.0,0.0022222222222222227,0.0,Fake,1.0,0.0022222222222222227,0.34605934211
80958679,392,980,1.25,1,12,0.125,0.5416666666666666,1.0416666666666667,0,24,0.0,0.05333333333333334,0.0,Fake,24.0,0.05333333333333334,0.30986926741666687
81056104,117,629,1.25,1,13,0.0,1.0,0.0,0,1,0.0,0.0022271714922049,0.0,Fake,1.0,0.0022271714922049,0.34605934211
81059978,117,571,1.25,1,12,0.0,1.0,0.0,0,1,0.0,0.0022271714922049,0.0,Fake,1.0,0.0022271714922049,0.34605934211
81060745,115,615,1.25,1,15,0.0,1.0,0.0,0,1,0.0,0.0022271714922049,0.0,Fake,1.0,0.0022271714922049,0.34605934211
81061767,93,600,1.25,1,14,0.0,1.0,0.0,0,1,0.0,0.0022271714922049,0.0,Fake,1.0,0.0022271714922049,0.34605934211
81167512,958,1774,1.25,1,17,0.04219409282700422,0.15049226441631505,0.8959212376933896,0,711,113.0,1.5835189309576838,0.2516703786191537,Fake,598.0,1.3318485523385302,0.2735573414699999
81396875,151,705,1.25,1,9,0.4375,1.0,0.0,0,16,0.0,0.03571428571428571,0.0,Fake,16.0,0.03571428571428571,0.08980299338549998
81473733,889,1919,1.25,1,17,0.00563380281690141,0.4704225352112676,0.15774647887323945,12,355,57.0,0.7941834451901566,0.12751677852348994,Fake,298.0,0.6666666666666666,0.32826125730999983
81939329,5690,6419,1.25,7,13,0.3851508120649652,0.345707656612529,1.851508120649652,0,431,0.0,0.9663677130044844,0.0,Fake,431.0,0.9663677130044844,0.2717753647500003
82100038,4572,5245,1.25,1,13,0.3803827751196172,0.3444976076555024,1.7751196172248804,0,418,0.0,0.9393258426966292,0.0,Fake,418.0,0.9393258426966292,0.25774786754000023
82366792,116,633,1.25,1,12,0.0,1.0,0.0,0,1,0.0,0.002252252252252252,0.0,Fake,1.0,0.002252252252252252,0.34605934211
82388225,118,635,1.25,1,12,0.0,1.0,0.0,0,1,0.0,0.002252252252252252,0.0,Fake,1.0,0.002252252252252252,0.34605934211
82404691,50,522,1.25,1,16,0.08823529411764706,0.4411764705882353,0.08823529411764706,0,34,2.0,0.07657657657657657,0.0045045045045045045,Fake,32.0,0.07207207207207207,0.15447313181000005
82503451,34,631,1.25,1,14,0.0,1.0,0.0,0,1,0.0,0.002257336343115124,0.0,Fake,1.0,0.002257336343115124,0.34605934211
82792501,1098,1916,1.25,1,16,0.2,0.4666666666666667,1.2333333333333334,0,30,0.0,0.06787330316742081,0.0,Fake,30.0,0.06787330316742081,0.28648433859
82797109,675,1908,1.25,1,11,0.15384615384615385,0.4615384615384616,1.0,0,13,0.0,0.029411764705882356,0.0,Fake,13.0,0.029411764705882356,0.18327292423750005
82891353,1106,1879,1.25,1,16,0.21212121212121213,0.42424242424242425,1.3333333333333333,0,33,0.0,0.0746606334841629,0.0,Fake,33.0,0.0746606334841629,0.32755222122000016
82999634,219,596,1.25,1,18,0.3,0.7,0.0,0,10,0.0,0.022624434389140267,0.0,Fake,10.0,0.022624434389140267,0.10189192201000008
83010740,591,1062,1.25,1,15,0.0,0.9189189189189191,0.20270270270270271,0,74,1.0,0.16780045351473924,0.002267573696145125,Fake,73.0,0.1655328798185941,0.236856426
83105227,342,834,1.25,1,13,0.013157894736842105,0.9605263157894736,0.1973684210526316,0,76,1.0,0.17233560090702948,0.002267573696145125,Fake,75.0,0.17006802721088435,0.26209042202000005
83111557,61,542,1.25,1,10,0.625,0.625,0.0,0,8,0.0,0.018140589569161,0.0,Fake,8.0,0.018140589569161,0.14926613574000003
83146524,886,2001,1.25,3,13,0.08653846153846154,0.07692307692307693,0.5442307692307692,2,520,264.0,1.1791383219954648,0.5986394557823129,Fake,256.0,0.5804988662131519,0.33449522843333357
83210368,510,1338,1.25,1,16,0.0,0.6447368421052632,0.006578947368421052,1,152,3.0,0.34467120181405897,0.006802721088435374,Fake,149.0,0.3378684807256236,0.16956002621000008
83222486,211,924,1.25,2,12,0.20833333333333331,0.8333333333333334,0.125,0,24,0.0,0.054421768707482984,0.0,Fake,24.0,0.054421768707482984,0.3193441201066669
83409327,696,1985,1.25,1,12,0.1953125,0.734375,0.40625,0,128,8.0,0.2909090909090909,0.01818181818181818,Fake,120.0,0.2727272727272727,0.24325123798000003
83429766,274,1310,1.25,1,12,0.16666666666666666,0.6333333333333333,0.1,0,30,1.0,0.06818181818181818,0.002272727272727273,Fake,29.0,0.0659090909090909,0.20267864558999998
83538096,1158,1545,1.25,3,11,0.2232558139534884,0.813953488372093,0.07906976744186046,0,215,17.0,0.48974943052391795,0.0387243735763098,Fake,198.0,0.4510250569476082,0.17290801506666667
83898153,1155,2001,1.25,1,11,0.02181818181818182,0.3490909090909091,0.9781818181818182,1,275,71.0,0.6278538812785388,0.16210045662100456,Fake,204.0,0.4657534246575342,0.3013343146900002
84296691,49,571,1.25,2,15,0.21739130434782608,0.8695652173913043,0.0,0,23,0.0,0.05275229357798165,0.0,Fake,23.0,0.05275229357798165,0.25938384107666684
84325988,785,1876,1.25,1,11,0.0,0.9925373134328358,0.0,0,134,0.0,0.3073394495412844,0.0,Fake,134.0,0.3073394495412844,0.27519788386
84358478,1145,1903,1.25,1,15,0.13333333333333333,0.43333333333333335,0.9,0,30,0.0,0.06880733944954129,0.0,Fake,30.0,0.06880733944954129,0.28249279478
84359256,1061,1874,1.25,1,18,0.16,0.48,1.08,0,25,0.0,0.057339449541284414,0.0,Fake,25.0,0.057339449541284414,0.37807179748
84562398,244,868,1.25,10,13,0.0,0.5,0.0,0,6,0.0,0.013793103448275862,0.0,Fake,6.0,0.013793103448275862,0.24852562579000023
84602929,298,1105,1.25,15,18,0.0390625,0.578125,0.0390625,0,128,2.0,0.2942528735632184,0.004597701149425286,Fake,126.0,0.2896551724137931,0.25693993793000014
84636471,1171,1888,1.25,1,13,0.13793103448275862,0.4827586206896552,1.0,0,29,0.0,0.06666666666666668,0.0,Fake,29.0,0.06666666666666668,0.3073433625700001
84640693,628,1842,1.25,1,13,0.10256410256410256,0.38461538461538464,0.7948717948717948,0,39,0.0,0.0896551724137931,0.0,Fake,39.0,0.0896551724137931,0.2968823018800002
84882502,948,1192,1.25,1,13,0.06223175965665236,0.4678111587982833,0.351931330472103,0,466,65.0,1.0737327188940091,0.1497695852534562,Fake,401.0,0.9239631336405529,0.24256745465
84984239,277,1094,1.25,1,9,0.2333333333333333,0.4666666666666667,0.2833333333333333,0,60,11.0,0.13856812933025406,0.02540415704387991,Fake,49.0,0.11316397228637412,0.31044195862999996
85126240,466,762,1.25,1,18,0.0,0.2261410788381743,0.2738589211618257,2,482,203.0,1.1131639722863742,0.4688221709006928,Fake,279.0,0.6443418013856813,0.23938349748000004
85630245,1494,1956,1.25,15,15,0.0392156862745098,0.7075163398692811,0.20506535947712415,0,1224,208.0,2.8399071925754065,0.4825986078886311,Fake,1016.0,2.3573085846867747,0.14234139231999998
85680723,1239,1923,1.25,1,15,0.13793103448275862,0.4137931034482759,1.1034482758620692,0,29,0.0,0.06728538283062645,0.0,Fake,29.0,0.06728538283062645,0.29402979314000005
85870769,889,1690,1.25,1,15,0.005681818181818182,0.8465909090909091,0.0,0,176,0.0,0.40930232558139534,0.0,Fake,176.0,0.40930232558139534,0.1431465447699998
85889181,766,1947,1.25,1,16,0.15384615384615385,0.3333333333333333,1.0,0,39,0.0,0.09069767441860466,0.0,Fake,39.0,0.09069767441860466,0.2968823018800002
86046764,27,129,1.25,4,14,0.032407407407407406,0.8472222222222222,0.009259259259259259,0,216,1.0,0.5034965034965035,0.002331002331002331,Fake,215.0,0.5011655011655012,0.19284876900999998
86085195,958,905,1.25,1,8,0.234375,0.609375,0.0625,0,64,1.0,0.14918414918414918,0.002331002331002331,Fake,63.0,0.14685314685314685,0.25273601995000006
86127210,100,488,1.25,1,8,0.4,0.4,0.0,0,15,0.0,0.03496503496503497,0.0,Fake,15.0,0.03496503496503497,0.16775362917000008
86194694,813,1866,1.25,1,12,0.053435114503816786,0.9465648854961832,0.0,0,131,0.0,0.3053613053613053,0.0,Fake,131.0,0.3053613053613053,0.27106567867000003
86341770,806,1865,1.25,1,14,0.0,0.9891304347826086,0.0,0,92,0.0,0.21495327102803735,0.0,Fake,92.0,0.21495327102803735,0.23964888296999995
86402705,479,1124,1.25,1,17,0.1103448275862069,0.6827586206896552,0.1310344827586207,0,145,5.0,0.338785046728972,0.011682242990654205,Fake,140.0,0.3271028037383177,0.2385941064899999
86517226,96,411,1.25,5,12,0.0,0.7591240875912408,0.10948905109489053,1,137,16.0,0.32084309133489464,0.03747072599531616,Fake,121.0,0.28337236533957844,0.21340627215642854
86545217,662,1844,1.25,1,12,0.0,1.0,0.0,0,114,0.0,0.26697892271662765,0.0,Fake,114.0,0.26697892271662765,0.2742269320300001
86613061,426,1833,1.25,1,14,0.004,0.688,0.0,0,250,0.0,0.585480093676815,0.0,Fake,250.0,0.585480093676815,0.24857822530000004
86710751,1226,1959,1.1666666666666663,1,14,0.4155844155844156,0.3896103896103896,0.5454545454545454,0,77,30.0,0.1807511737089202,0.07042253521126761,Fake,47.0,0.11032863849765258,0.21860029438000012
86720894,561,1371,1.1666666666666663,1,13,0.008849557522123894,0.5663716814159292,0.07079646017699115,0,113,5.0,0.2652582159624413,0.011737089201877934,Fake,108.0,0.2535211267605634,0.19945133031999995
86752580,718,1891,1.1666666666666663,1,18,0.0,0.9797979797979798,0.020202020202020204,0,99,2.0,0.2323943661971831,0.004694835680751174,Fake,97.0,0.22769953051643196,0.15827914346000008
86866954,72,88,1.1666666666666663,3,14,0.9403125,0.0528125,0.000625,0,3200,1.0,7.529411764705883,0.002352941176470588,Fake,3199.0,7.527058823529411,0.13420175141000004
86976268,327,871,1.1666666666666663,1,11,0.05511811023622047,0.5590551181102362,0.047244094488188976,1,127,5.0,0.2988235294117647,0.011764705882352941,Fake,122.0,0.28705882352941176,0.18458795845
86979841,305,834,1.1666666666666663,13,13,0.0049751243781094535,0.8706467661691543,0.01990049751243781,0,201,1.0,0.4729411764705882,0.002352941176470588,Fake,200.0,0.4705882352941176,0.16459026786999995
87077384,120,544,1.1666666666666663,1,15,0.00851063829787234,0.6595744680851063,0.00851063829787234,1,235,2.0,0.5542452830188679,0.0047169811320754715,Fake,233.0,0.5495283018867925,0.16804121014000004
87222319,385,1071,1.1666666666666663,22,13,0.023809523809523808,0.6349206349206349,0.4404761904761905,0,252,23.0,0.5943396226415094,0.054245283018867926,Fake,229.0,0.5400943396226415,0.2785709757475001
87245044,415,1103,1.1666666666666663,1,17,0.016216216216216217,0.8648648648648649,0.016216216216216217,0,185,4.0,0.4363207547169811,0.009433962264150943,Fake,181.0,0.4268867924528302,0.18148935162999996
87504612,450,928,1.1666666666666663,26,10,0.014150943396226415,0.7547169811320755,0.042452830188679236,2,212,4.0,0.5011820330969267,0.009456264775413713,Fake,208.0,0.49172576832151293,0.16538811245249993
87539145,816,1878,1.1666666666666663,6,12,0.14285714285714285,1.0,0.0,1,84,0.0,0.19858156028368795,0.0,Fake,84.0,0.19858156028368795,0.4235816655799999
87583795,227,1413,1.1666666666666663,1,15,0.00390625,0.83203125,0.2109375,0,256,61.0,0.6066350710900474,0.14454976303317535,Fake,195.0,0.462085308056872,0.2783018745700001
87742754,239,1045,1.1666666666666663,1,17,0.4761904761904762,1.0,0.0,0,21,0.0,0.04976303317535545,0.0,Fake,21.0,0.04976303317535545,0.3036979160900003
88004842,1270,991,1.1666666666666663,1,16,0.04716981132075472,0.3867924528301887,0.4811320754716981,0,106,18.0,0.2517814726840855,0.04275534441805225,Fake,88.0,0.20902612826603328,0.22881908565000006
88105950,460,824,1.1666666666666663,4,14,0.0,0.2,0.0,0,35,0.0,0.08333333333333333,0.0,Fake,35.0,0.08333333333333333,0.19257559638249994
88161726,258,776,1.1666666666666663,1,17,0.005405405405405407,0.8324324324324325,0.0,0,185,0.0,0.4404761904761905,0.0,Fake,185.0,0.4404761904761905,0.20899349730999983
88425140,295,1612,1.1666666666666663,1,10,0.3333333333333333,0.9166666666666666,0.0,0,12,0.0,0.028639618138424826,0.0,Fake,12.0,0.028639618138424826,0.15626875500749998
88879751,1077,2002,1.1666666666666663,1,13,0.15,0.9,0.05,0,20,0.0,0.04796163069544365,0.0,Fake,20.0,0.04796163069544365,0.2828016461133335
89316576,159,673,1.1666666666666663,1,13,0.375,1.0,0.0,0,16,0.0,0.038461538461538464,0.0,Fake,16.0,0.038461538461538464,0.08910362357549997
89694639,371,919,1.1666666666666663,1,13,0.07662835249042145,0.8735632183908046,0.01532567049808429,0,261,4.0,0.6304347826086957,0.00966183574879227,Fake,257.0,0.6207729468599034,0.1746209663099999
90065361,258,474,1.1666666666666663,1,17,0.0,0.7272727272727273,0.0,0,22,0.0,0.05339805825242718,0.0,Fake,22.0,0.05339805825242718,0.3464660304866667
90211549,358,1449,1.1666666666666663,1,10,0.2916666666666667,0.9583333333333334,0.0,0,24,0.0,0.05825242718446603,0.0,Fake,24.0,0.05825242718446603,0.39085803796
90544786,290,1062,1.1666666666666663,1,14,0.15151515151515152,0.42424242424242425,1.0,0,33,0.0,0.08048780487804877,0.0,Fake,33.0,0.08048780487804877,0.2315120163000001
90651624,1360,1907,1.1666666666666663,1,15,0.13157894736842105,0.34210526315789475,0.8157894736842105,0,38,0.0,0.09268292682926828,0.0,Fake,38.0,0.09268292682926828,0.2963846069000002
90659346,1092,1891,1.1666666666666663,1,17,0.1111111111111111,0.3611111111111111,0.8333333333333334,0,36,0.0,0.08780487804878047,0.0,Fake,36.0,0.08780487804878047,0.28599916698000016
90659854,1098,1893,1.1666666666666663,1,14,0.13157894736842105,0.3684210526315789,0.8947368421052632,0,38,0.0,0.09268292682926828,0.0,Fake,38.0,0.09268292682926828,0.2963846069000002
90982604,1416,1887,1.1666666666666663,1,15,0.2077922077922078,0.24675324675324675,0.2727272727272727,1,77,15.0,0.1882640586797066,0.036674816625916866,Fake,62.0,0.15158924205378976,0.21753055912500002
91162581,2097,1436,1.1666666666666663,6,16,0.0,1.0103092783505154,0.010309278350515464,0,97,0.0,0.2377450980392157,0.0,Fake,97.0,0.2377450980392157,0.18556207799999982
91440380,155,563,1.1666666666666663,3,14,0.3333333333333333,0.4444444444444444,0.0,0,18,0.0,0.044226044226044224,0.0,Fake,18.0,0.044226044226044224,0.1453004379766666
91638853,730,1809,1.1666666666666663,1,12,0.09090909090909093,0.42424242424242425,0.696969696969697,0,33,0.0,0.0812807881773399,0.0,Fake,33.0,0.0812807881773399,0.29269423245000015
91659548,749,1970,1.1666666666666663,1,11,0.5,0.9166666666666666,0.0,0,24,0.0,0.059113300492610835,0.0,Fake,24.0,0.059113300492610835,0.4243468918199999
91933827,218,975,1.1666666666666663,1,12,0.16901408450704225,0.2676056338028169,0.6338028169014085,0,71,24.0,0.17574257425742573,0.0594059405940594,Fake,47.0,0.11633663366336636,0.22159415769499993
92041890,581,638,1.1666666666666663,1,16,0.18115942028985507,0.2536231884057971,0.6014492753623188,0,138,76.0,0.3415841584158416,0.18811881188118806,Fake,62.0,0.15346534653465346,0.31047970597000013
92158449,316,1150,1.1666666666666663,1,14,0.19642857142857145,0.5178571428571429,0.17857142857142858,0,56,8.0,0.13895781637717122,0.01985111662531017,Fake,48.0,0.11910669975186106,0.3591236793100001
92306071,768,1804,1.1666666666666663,1,16,0.10256410256410256,0.38461538461538464,0.8461538461538461,0,39,0.0,0.0967741935483871,0.0,Fake,39.0,0.0967741935483871,0.33664043774000013
92397636,226,1020,1.1666666666666663,1,11,0.5909090909090909,1.0,0.0,0,22,0.0,0.05459057071960298,0.0,Fake,22.0,0.05459057071960298,0.32047942037000027
92618523,167,1395,1.1666666666666663,1,10,0.0625,0.0,0.6875,0,16,4.0,0.03980099502487562,0.009950248756218905,Fake,12.0,0.02985074626865672,0.29865619083999995
92964993,12475,12131,1.1666666666666663,25,18,0.2027972027972028,0.3566433566433567,0.6293706293706294,0,143,69.0,0.3575,0.1725,Fake,74.0,0.185,0.3855511576400001
93083959,1440,1996,1.1666666666666663,1,11,0.2207792207792208,0.47402597402597396,0.2077922077922078,6,154,27.0,0.3859649122807017,0.06766917293233082,Fake,127.0,0.3182957393483709,0.24280628375000002
93234710,762,2001,1.1666666666666663,1,10,0.25,0.5357142857142857,0.21428571428571427,0,28,2.0,0.07017543859649122,0.005012531328320803,Fake,26.0,0.06516290726817042,0.21664653856750005
93262347,775,1936,1.1666666666666663,13,13,0.0,0.9844236760124612,0.03426791277258567,6,321,2.0,0.8045112781954887,0.005012531328320803,Fake,319.0,0.7994987468671679,0.09505353990833333
93273910,853,2001,1.1666666666666663,1,17,0.4305555555555556,0.4166666666666667,0.14583333333333334,3,144,17.0,0.3609022556390977,0.04260651629072682,Fake,127.0,0.3182957393483709,0.19901951907000007
93658002,1051,1916,1.1666666666666663,1,17,0.1111111111111111,0.3333333333333333,0.75,0,36,0.0,0.0906801007556675,0.0,Fake,36.0,0.0906801007556675,0.2968823018800002
93664414,1179,1892,1.1666666666666663,1,18,0.1851851851851852,0.4814814814814815,1.3333333333333333,0,27,0.0,0.06801007556675064,0.0,Fake,27.0,0.06801007556675064,0.28491615677
93703378,614,1656,1.1666666666666663,13,13,0.35714285714285715,0.42857142857142855,1.0,0,42,0.0,0.10579345088161207,0.0,Fake,42.0,0.10579345088161207,0.32435225288
93906216,190,861,1.0833333333333337,1,15,0.2692307692307692,0.8076923076923077,0.15384615384615385,0,26,4.0,0.06565656565656566,0.010101010101010102,Fake,22.0,0.05555555555555555,0.2734778441999999
93934842,1078,1889,1.0833333333333337,1,15,0.14814814814814814,0.4814814814814815,0.9629629629629628,0,27,0.0,0.06818181818181818,0.0,Fake,27.0,0.06818181818181818,0.28491615677
94111019,382,1738,1.0833333333333337,10,18,0.0,0.37333333333333335,0.21333333333333332,0,75,17.0,0.18987341772151897,0.043037974683544304,Fake,58.0,0.1468354430379747,0.21460982334000014
94445660,1062,1925,1.0833333333333337,1,15,0.16666666666666666,0.4666666666666667,1.1666666666666667,0,30,0.0,0.07633587786259542,0.0,Fake,30.0,0.07633587786259542,0.3204164733100002
94666151,232,952,1.0833333333333337,5,18,0.16071428571428573,0.35714285714285715,0.3035714285714285,1,56,17.0,0.14249363867684478,0.043256997455470736,Fake,39.0,0.09923664122137403,0.23253263437000007
95011572,40,716,1.0833333333333337,1,16,0.0,1.0,0.0,0,1,0.0,0.0025575447570332483,0.0,Fake,1.0,0.0025575447570332483,0.35393022811999997
95045457,856,1984,1.0833333333333337,7,11,0.0076542098153984705,0.969833408374606,0.06258442143178747,0,2221,3.0,5.680306905370843,0.007672634271099744,Fake,2218.0,5.672634271099744,0.1876238949000001
95091578,46,659,1.0833333333333337,1,16,0.0,1.0,0.0,0,1,0.0,0.0025575447570332483,0.0,Fake,1.0,0.0025575447570332483,0.34605934211
95288165,232,1096,1.0833333333333337,1,18,0.4761904761904762,0.9523809523809524,0.0,1,21,0.0,0.05384615384615385,0.0,Fake,21.0,0.05384615384615385,0.31838344967000026
95328374,201,1736,1.0833333333333337,13,18,0.4,0.2,0.4,0,5,2.0,0.012853470437017995,0.005141388174807198,Fake,3.0,0.007712082262210797,0.14530365189000005
95333551,962,1990,1.0833333333333337,1,15,0.26,0.6666666666666666,0.2733333333333333,1,150,18.0,0.3856041131105398,0.04627249357326478,Fake,132.0,0.3393316195372751,0.26655935515666684
95419763,952,1960,1.0833333333333337,1,12,0.3018867924528302,0.6792452830188679,0.6037735849056604,0,53,3.0,0.13624678663239073,0.007712082262210797,Fake,50.0,0.12853470437017994,0.20324731924166667
95665667,768,1887,1.0833333333333337,1,10,0.43333333333333335,0.9666666666666668,0.08333333333333333,0,60,0.0,0.15463917525773194,0.0,Fake,60.0,0.15463917525773194,0.2943859972299999
95690748,285,728,1.0833333333333337,1,12,0.07317073170731707,0.7317073170731707,0.17073170731707318,0,41,6.0,0.1056701030927835,0.015463917525773196,Fake,35.0,0.09020618556701032,0.17990128233
96255054,833,1190,1.0833333333333337,1,17,0.3937007874015748,0.3307086614173229,0.14173228346456693,0,127,4.0,0.3298701298701299,0.010389610389610391,Fake,123.0,0.3194805194805195,0.18717952295999996
96378556,194,721,1.0833333333333337,1,17,0.04016064257028112,0.08032128514056225,0.01606425702811245,0,249,2.0,0.6467532467532467,0.005194805194805196,Fake,247.0,0.6415584415584416,0.16357541632000014
96444091,94,250,1.0833333333333337,1,18,0.15789473684210525,0.15789473684210525,0.2631578947368421,0,19,7.0,0.04935064935064935,0.01818181818181818,Fake,12.0,0.03116883116883117,0.2636611985300001
96452578,163,812,1.0833333333333337,12,16,0.375,0.5625,0.0,0,16,0.0,0.04166666666666666,0.0,Fake,16.0,0.04166666666666666,0.16505430009550007
96668347,985,1982,1.0833333333333337,1,13,0.2594339622641509,0.6792452830188679,0.10377358490566037,4,212,4.0,0.5535248041775457,0.010443864229765013,Fake,208.0,0.5430809399477807,0.16173371211000004
96685088,679,774,1.0833333333333337,1,12,0.003584229390681004,0.9587813620071683,0.016129032258064516,0,558,0.0,1.4569190600522193,0.0,Fake,558.0,1.4569190600522193,0.18523157949000005
96828368,127,682,1.0833333333333337,1,16,0.5,1.0,0.0,0,18,0.0,0.046997389033942565,0.0,Fake,18.0,0.046997389033942565,0.14734725230999998
97006046,876,2001,1.0833333333333337,22,12,0.3555555555555556,0.7777777777777778,0.1,0,90,9.0,0.2356020942408377,0.02356020942408377,Fake,81.0,0.21204188481675396,0.19670425786000004
97015370,593,1986,1.0833333333333337,3,14,0.2717391304347826,0.5,0.11956521739130435,12,92,5.0,0.2408376963350785,0.013089005235602094,Fake,87.0,0.22774869109947646,0.22530351737499998
97044468,250,1869,1.0833333333333337,1,15,0.42857142857142855,0.14285714285714285,0.14285714285714285,0,14,0.0,0.03664921465968586,0.0,Fake,14.0,0.03664921465968586,0.18085851431750005
97077079,1385,1881,1.0833333333333337,24,15,0.9911764705882352,1.111764705882353,0.18823529411764706,0,340,3.0,0.8900523560209425,0.007853403141361256,Fake,337.0,0.8821989528795812,0.1756356677574999
97227784,924,2001,1.0833333333333337,1,18,0.5333333333333333,0.7,0.13333333333333333,1,60,4.0,0.15748031496062992,0.010498687664041995,Fake,56.0,0.14698162729658792,0.15111009306999995
97241231,1210,1910,1.0833333333333337,1,15,0.1176470588235294,0.35294117647058826,0.7941176470588235,0,34,0.0,0.08923884514435695,0.0,Fake,34.0,0.08923884514435695,0.2968823018800002
97242352,860,1953,1.0833333333333337,1,14,0.07142857142857142,0.23214285714285715,0.5,0,56,0.0,0.14698162729658792,0.0,Fake,56.0,0.14698162729658792,0.31428934909999995
97534341,266,833,1.0833333333333337,1,13,0.16666666666666666,1.0,0.0,0,12,0.0,0.03157894736842105,0.0,Fake,12.0,0.03157894736842105,0.10173224025550001
97669478,28,738,1.0833333333333337,1,17,0.0,1.0,0.0,0,1,0.0,0.0026385224274406327,0.0,Fake,1.0,0.0026385224274406327,0.35393022811999997
97717951,1157,1959,1.0833333333333337,1,15,0.11428571428571427,0.37142857142857133,0.9142857142857144,0,35,0.0,0.09234828496042216,0.0,Fake,35.0,0.09234828496042216,0.2995365745500002
97901174,39,765,1.0833333333333337,1,16,0.0,1.0,0.0,0,1,0.0,0.002645502645502645,0.0,Fake,1.0,0.002645502645502645,0.35393022811999997
97901292,43,760,1.0833333333333337,1,16,0.0,1.0,0.0,0,1,0.0,0.002645502645502645,0.0,Fake,1.0,0.002645502645502645,0.35393022811999997
97903329,32,747,1.0833333333333337,1,14,0.0,1.0,0.0,0,1,0.0,0.002645502645502645,0.0,Fake,1.0,0.002645502645502645,0.35393022811999997
97925415,948,2001,1.0833333333333337,29,13,0.15584415584415584,0.3311688311688312,0.006493506493506494,1,154,1.0,0.4074074074074074,0.002645502645502645,Fake,153.0,0.4047619047619048,0.17966845728666658
98032954,84,789,1.0833333333333337,1,16,0.0,1.0,0.0,0,1,0.0,0.002652519893899204,0.0,Fake,1.0,0.002652519893899204,0.35393022811999997
98034594,41,766,1.0833333333333337,1,12,0.0,1.0,0.0,0,1,0.0,0.002652519893899204,0.0,Fake,1.0,0.002652519893899204,0.35393022811999997
98034633,58,778,1.0833333333333337,1,15,0.0,1.0,0.0,0,1,0.0,0.002652519893899204,0.0,Fake,1.0,0.002652519893899204,0.35393022811999997
98054801,525,1915,1.0833333333333337,1,18,0.1782178217821782,0.4356435643564357,0.5148514851485149,0,101,19.0,0.26790450928381965,0.050397877984084884,Fake,82.0,0.21750663129973474,0.19040669204300006
98070360,1118,1888,1.0833333333333337,22,10,0.0,1.0,0.0,0,20,0.0,0.05305039787798409,0.0,Fake,20.0,0.05305039787798409,0.3280040429500001
98123278,758,2000,1.0833333333333337,1,13,0.7647058823529411,0.6470588235294118,0.1176470588235294,0,17,1.0,0.04509283819628647,0.002652519893899204,Fake,16.0,0.04244031830238727,0.25790400118000006
98422697,264,1176,1.0833333333333337,1,10,0.5,0.8636363636363636,0.0,0,22,0.0,0.058510638297872335,0.0,Fake,22.0,0.058510638297872335,0.41076135104
98444244,841,1498,1.0833333333333337,1,17,0.4426229508196721,0.3934426229508197,0.5573770491803278,3,61,12.0,0.1622340425531915,0.031914893617021274,Fake,49.0,0.13031914893617022,0.3094330223799998
98475185,864,2000,1.0833333333333337,1,12,0.2405063291139241,0.7341772151898734,0.08860759493670886,0,79,1.0,0.21010638297872344,0.0026595744680851068,Fake,78.0,0.2074468085106383,0.2127751186
98537063,423,1484,1.0833333333333337,19,16,0.42857142857142855,0.8095238095238095,0.047619047619047616,0,21,1.0,0.055999999999999994,0.0026666666666666666,Fake,20.0,0.05333333333333334,0.2897914782600002
98691180,122,1509,1.0833333333333337,1,14,1.0,0.3333333333333333,0.0,0,3,0.0,0.008,0.0,Fake,3.0,0.008,0.22332744308000024
