user_id,followers,friends,longevity,len_description,len_name,retweeted,replied,favorited,num_hashtags,num_urls,num_mentions,favorite_tweets,total_tweets,total_replies,freq_tweets,freq_replies,label,net_tweets,freq_nettweets,verified
270595940,4,575,3.9166666666666665,0.0,8,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0,7,2.0,0.004912280701754386,0.0014035087719298245,Fake,5.0,0.003508771929824561,0.18800393194
271619712,3,448,3.9166666666666665,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0007027406886858749,0.0,Fake,1.0,0.0007027406886858749,0.2966497736300002
271688114,3,476,3.9166666666666665,14.0,12,1.6,4.8,1.6,0.2,0.0,0.4,0,5,1.0,0.0035161744022503515,0.0007032348804500702,Fake,4.0,0.002812939521800281,0.2106627262700002
273003648,5,554,3.9166666666666665,0.0,9,2697.926229508197,0.004098360655737704,0.004098360655737704,1.0327868852459017,0.389344262295082,0.3606557377049181,9,244,1.0,0.17183098591549295,0.0007042253521126762,Fake,243.0,0.17112676056338028,0.22856155277999998
275595583,30,756,3.8333333333333335,0.0,9,37.872340425531924,2.2978723404255317,0.14893617021276595,0.2765957446808511,0.0425531914893617,1.0212765957446808,0,47,20.0,0.033215547703180213,0.01413427561837456,Fake,27.0,0.019081272084805652,0.2642522925000002
275881452,309,2002,3.8333333333333335,8.0,10,3.515957446808511,0.0797872340425532,0.058510638297872335,0.0851063829787234,0.6861702127659575,1.1436170212765957,1,188,62.0,0.13295615275813294,0.04384724186704385,Fake,126.0,0.0891089108910891,0.16632747323999997
277203011,11,444,3.8333333333333335,0.0,10,0.0,0.0,0.0,0.0,0.2,0.2,11,10,2.0,0.0070821529745042485,0.00141643059490085,Fake,8.0,0.0056657223796034,0.15375008283749997
278082770,14,287,3.8333333333333335,0.0,6,5.084507042253522,0.04225352112676056,0.2676056338028169,0.09859154929577464,0.04225352112676056,0.9014084507042254,0,71,34.0,0.05035460992907802,0.02411347517730496,Fake,37.0,0.02624113475177305,0.29922825200500003
279388955,24,456,3.8333333333333335,0.0,9,0.20095693779904306,0.06698564593301436,0.06698564593301436,0.9138755980861244,0.5885167464114832,0.17703349282296652,9,209,7.0,0.14854299928926795,0.0049751243781094535,Fake,202.0,0.1435678749111585,0.2648505981300001
281029466,38,533,3.8333333333333335,3.0,11,31.973214285714285,1.7053571428571428,7.741071428571429,0.05357142857142857,0.03571428571428571,0.5714285714285714,120,112,38.0,0.07977207977207977,0.027065527065527062,Fake,74.0,0.052706552706552716,0.22642138536249995
282715534,8,442,3.8333333333333335,0.0,7,3.6,0.26666666666666666,0.06666666666666668,0.06666666666666668,0.13333333333333333,0.8,0,15,9.0,0.010706638115631693,0.006423982869379015,Fake,6.0,0.004282655246252678,0.25263467991000016
282813691,2,443,3.8333333333333335,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,0.007857142857142858,0.0,Fake,11.0,0.007857142857142858,0.13622833672749993
284375210,3,598,3.8333333333333335,0.0,8,0.0,0.0,0.0,2.7575757575757582,0.9949494949494948,0.010101010101010102,0,198,1.0,0.14173228346456693,0.0007158196134574088,Fake,197.0,0.14101646385110952,0.24868616172000013
288912572,5,520,3.8333333333333335,0.0,8,0.0,0.0,0.0,0.0,1.0,0.0,0,7,0.0,0.0050395968322534184,0.0,Fake,7.0,0.0050395968322534184,0.13832163028999994
289531155,8,441,3.8333333333333335,0.0,10,0.009259259259259259,0.027777777777777776,0.0,0.0,0.0,0.7685185185185185,0,108,79.0,0.07780979827089338,0.0569164265129683,Fake,29.0,0.020893371757925067,0.19060664638000005
289776209,3,537,3.8333333333333335,0.0,8,23950.739130434784,3.8260869565217392,5885.782608695652,0.3478260869565217,0.6086956521739131,0.21739130434782608,10,23,0.0,0.01658255227108868,0.0,Fake,23.0,0.01658255227108868,0.23635957356999995
290215487,3,543,3.8333333333333335,22.0,12,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0.0,0.0007209805335255948,0.0,Fake,1.0,0.0007209805335255948,0.2891465630200002
291191096,2,555,3.75,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0014440433212996391,0.0,Fake,2.0,0.0014440433212996391,0.22635140364000012
291362552,3,549,3.75,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0007220216606498196,0.0,Fake,1.0,0.0007220216606498196,0.2891465630200002
291614887,7,562,3.75,0.0,10,20871.67391304348,28.15217391304348,3175.0,0.021739130434782608,0.8913043478260869,0.2391304347826087,11,46,1.0,0.033236994219653176,0.0007225433526011559,Fake,45.0,0.03251445086705202,0.31560226988999995
291630964,26,406,3.75,12.0,13,12.36641221374046,0.9541984732824428,1.7404580152671756,0.03053435114503817,0.015267175572519085,0.4122137404580153,4,131,40.0,0.09465317919075143,0.02890173410404624,Fake,91.0,0.0657514450867052,0.2239135937249999
292442271,2,372,3.75,0.0,10,0.5,0.0,0.0,0.0,0.5,0.0,0,2,0.0,0.0014461315979754155,0.0,Fake,2.0,0.0014461315979754155,0.2561853108500001
292533078,24,666,3.75,24.0,13,1.2434782608695651,0.2782608695652174,0.09565217391304348,0.017391304347826087,0.034782608695652174,0.33043478260869563,3,115,23.0,0.08315256688358641,0.016630513376717282,Fake,92.0,0.06652205350686913,0.2511363708000001
293830909,7,561,3.75,0.0,11,58587.38461538463,8.538461538461537,10416.307692307691,0.6153846153846154,0.2307692307692308,0.5384615384615384,10,13,0.0,0.009420289855072464,0.0,Fake,13.0,0.009420289855072464,0.12474134300749994
294584209,3,559,3.75,0.0,10,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0.0,0.0007251631617113852,0.0,Fake,1.0,0.0007251631617113852,0.2891465630200002
294687282,24,480,3.75,0.0,13,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0.0007251631617113852,0.0,Fake,1.0,0.0007251631617113852,0.2905923753800002
295202314,6,403,3.75,0.0,14,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0,6,0.0,0.004354136429608128,0.0,Fake,6.0,0.004354136429608128,0.20298574938000005
295394982,4,524,3.75,22.0,13,0.0,0.0,0.0,0.0,0.08333333333333333,1.0,0,12,6.0,0.008708272859216255,0.004354136429608128,Fake,6.0,0.004354136429608128,0.21950185236750008
297255017,2,665,3.75,0.0,9,9208.73076923077,2.4326923076923075,1347.2788461538462,0.7211538461538461,0.3076923076923077,0.7211538461538461,37,104,0.0,0.07569141193595343,0.0,Fake,104.0,0.07569141193595343,0.19087583524999993
297443102,2,364,3.75,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.000727802037845706,0.0,Fake,1.0,0.000727802037845706,0.31355804764000017
299114435,54,573,3.75,9.0,9,2.7733812949640293,0.030575539568345324,0.04676258992805756,0.06474820143884892,0.013489208633093523,0.049460431654676264,1,1112,26.0,0.8110867979576951,0.018964259664478483,Fake,1086.0,0.7921225382932167,0.24328862939999996
299795500,1,543,3.75,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.00072992700729927,0.0,Fake,1.0,0.00072992700729927,0.2891465630200002
300344289,17,345,3.75,2.0,7,0.0,0.15789473684210525,0.0,0.10526315789473684,0.10526315789473684,0.3684210526315789,1,19,7.0,0.013878743608473338,0.005113221329437546,Fake,12.0,0.008765522279035792,0.32153196326000016
301529735,4,515,3.75,0.0,7,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0,3,0.0,0.0021945866861741038,0.0,Fake,3.0,0.0021945866861741038,0.1949770110500001
302513351,3,646,3.75,0.0,14,5.62953795379538,0.0033003300330033004,0.0,0.1716171617161716,0.7970297029702971,0.1716171617161716,0,1212,0.0,0.8879120879120879,0.0,Fake,1212.0,0.8879120879120879,0.0794016211466666
302762747,3,570,3.75,0.0,13,2878.313432835821,0.5373134328358209,505.33208955223887,0.08582089552238806,0.6455223880597015,0.4850746268656717,10,268,121.0,0.19633699633699636,0.08864468864468865,Fake,147.0,0.1076923076923077,0.16210837569666656
303469076,2,564,3.75,0.0,9,0.0,0.5,0.0,0.0,0.0,1.0,0,2,2.0,0.0014662756598240471,0.0014662756598240471,Fake,0.0,0.0,0.25442949064000014
304395014,42,923,3.75,5.0,12,259.3333333333333,1.8571428571428568,53.16666666666666,0.0,0.09523809523809523,0.4761904761904762,0,42,7.0,0.030837004405286344,0.005139500734214391,Fake,35.0,0.02569750367107195,0.2694781839700001
306062587,3,578,3.75,0.0,11,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,0.0007358351729212656,0.0007358351729212656,Fake,0.0,0.0,0.2945733146100002
306215704,23,451,3.75,0.0,7,0.0,0.0,0.0,0.0,0.625,0.625,1,8,3.0,0.005886681383370125,0.002207505518763797,Fake,5.0,0.003679175864606328,0.18704532592000003
307819895,16,396,3.75,26.0,12,64.87464387464388,0.10826210826210826,0.019943019943019943,1.0113960113960114,0.011396011396011395,0.3190883190883191,0,351,8.0,0.2588495575221239,0.005899705014749263,Fake,343.0,0.2529498525073746,0.17907294434333346
308717452,36,520,3.75,4.0,8,4.773809523809524,0.28869047619047616,0.09226190476190477,0.05357142857142857,0.008928571428571428,0.4017857142857143,0,336,100.0,0.24797047970479705,0.07380073800738007,Fake,236.0,0.17416974169741695,0.23240885763733318
309434421,7,560,3.6666666666666665,0.0,10,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0,7,1.0,0.005173688100517369,0.0007390983000739097,Fake,6.0,0.004434589800443459,0.1456130267299999
309900085,2,444,3.6666666666666665,0.0,15,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0,6,2.0,0.004434589800443459,0.0014781966001478194,Fake,4.0,0.0029563932002956393,0.2185744032700001
311104404,8,421,3.6666666666666665,0.0,15,3.0,5.815789473684211,2.3157894736842106,0.0,0.15789473684210525,0.9473684210526316,1,38,30.0,0.02812731310140637,0.02220577350111029,Fake,8.0,0.005921539600296078,0.2562566280150001
311705162,16,627,3.6666666666666665,0.0,9,0.35135135135135137,0.1891891891891892,0.013513513513513514,0.0,0.4189189189189189,0.9189189189189191,2,74,38.0,0.054814814814814816,0.02814814814814815,Fake,36.0,0.02666666666666667,0.2164662416425001
314248094,11,614,3.6666666666666665,0.0,12,0.12,0.8,0.06,0.0,0.36,0.26,3,50,6.0,0.03714710252600297,0.004457652303120356,Fake,44.0,0.03268945022288262,0.2807397924300001
314366190,34,604,3.6666666666666665,0.0,7,38.932432432432435,6.054054054054054,2.6351351351351346,0.10810810810810813,0.027027027027027032,0.7297297297297297,5,74,39.0,0.0550185873605948,0.02899628252788104,Fake,35.0,0.026022304832713755,0.2063623620025001
315492745,6,550,3.6666666666666665,0.0,14,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0.0,0.000744047619047619,0.0,Fake,1.0,0.000744047619047619,0.2891465630200002
316402288,7,609,3.6666666666666665,0.0,14,44802.117647058825,6.529411764705883,7965.411764705883,0.6470588235294118,0.2352941176470588,0.5294117647058824,14,17,2.0,0.012667660208643816,0.0014903129657228018,Fake,15.0,0.011177347242921014,0.26559877038
316585017,49,593,3.6666666666666665,35.0,8,0.03448275862068965,0.5689655172413793,0.0,0.603448275862069,0.0,0.8793103448275862,0,58,45.0,0.04321907600596125,0.033532041728763035,Fake,13.0,0.009687034277198213,0.17177625341000005
317248347,7,577,3.6666666666666665,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0007457121551081282,0.0,Fake,1.0,0.0007457121551081282,0.2891465630200002
317330851,9,564,3.6666666666666665,0.0,7,0.0,0.04,0.0,0.0,0.0,0.41,0,100,35.0,0.07457121551081282,0.02609992542878449,Fake,65.0,0.048471290082028336,0.21635404336250003
319071294,15,364,3.6666666666666665,0.0,5,0.15789473684210525,0.21052631578947367,0.02631578947368421,0.05263157894736842,0.013157894736842105,0.3157894736842105,3,76,30.0,0.05680119581464872,0.022421524663677132,Fake,46.0,0.0343796711509716,0.28901889170500006
319293982,53,733,3.6666666666666665,0.0,11,4.589473684210526,0.25263157894736843,0.24210526315789474,0.021052631578947368,0.010526315789473684,0.4947368421052632,0,95,40.0,0.07100149476831091,0.02989536621823617,Fake,55.0,0.041106128550074734,0.205366751085
319802566,4,549,3.6666666666666665,1.0,15,0.1,0.0,0.0,0.0,0.0,0.6,0,10,4.0,0.0074794315632011965,0.0029917726252804786,Fake,6.0,0.004487658937920718,0.1816511459475
320725572,2,271,3.6666666666666665,2.0,10,18.0,5.918918918918918,4.243243243243243,0.0,0.08108108108108109,0.8378378378378378,6,37,22.0,0.027715355805243445,0.01647940074906367,Fake,15.0,0.011235955056179777,0.2652935940250002
321325799,7,607,3.6666666666666665,0.0,10,0.0,0.0,0.0,0.26666666666666666,0.13333333333333333,0.6,0,15,9.0,0.011244377811094455,0.006746626686656672,Fake,6.0,0.004497751124437782,0.27306526902000017
321581818,4,589,3.6666666666666665,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.002248875562218891,0.0,Fake,3.0,0.002248875562218891,0.19483829216000007
322334942,7,528,3.6666666666666665,2.0,12,0.0,0.04,0.0,0.0,0.04,0.04,0,25,1.0,0.01876876876876877,0.0007507507507507507,Fake,24.0,0.018018018018018014,0.2626610068800001
325767923,3,602,3.6666666666666665,0.0,5,14512.631578947368,2.5526315789473686,3637.8684210526317,0.6052631578947368,0.10526315789473684,0.3157894736842105,15,38,0.0,0.028636021100226075,0.0,Fake,38.0,0.028636021100226075,0.281826847265
325772833,22,550,3.6666666666666665,23.0,11,0.0004128819157720892,0.0008257638315441782,0.0,0.0,0.9917423616845582,0.0037159372419488025,0,2422,4.0,1.8251695553880931,0.003014318010550113,Fake,2418.0,1.8221552373775436,0.12838953934500008
326061413,13,466,3.6666666666666665,2.0,10,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0.0007541478129713424,0.0,Fake,1.0,0.0007541478129713424,0.2917838328500002
326241359,5,620,3.6666666666666665,0.0,11,1434.0,1.5,2.5,0.0,0.25,0.25,0,4,0.0,0.0030165912518853697,0.0,Fake,4.0,0.0030165912518853697,0.19910657773000015
328246965,5,571,3.583333333333333,0.0,9,0.0,0.0,0.0,0.0,0.5,0.0,0,2,0.0,0.0015128593040847204,0.0,Fake,2.0,0.0015128593040847204,0.22635140364000012
328612451,2,518,3.583333333333333,0.0,10,0.0,0.0,0.0,0.0,0.0,1.5,0,4,3.0,0.0030257186081694407,0.0022692889561270802,Fake,1.0,0.0007564296520423602,0.23870344280000017
329378024,19,630,3.583333333333333,10.0,14,0.0,0.0,0.0,0.0,0.85,0.3,0,20,5.0,0.015151515151515154,0.0037878787878787884,Fake,15.0,0.011363636363636364,0.27632068430000006
329489449,7,621,3.583333333333333,0.0,7,41.6,43.2,24.4,0.0,0.0,0.6,0,5,0.0,0.0037878787878787884,0.0,Fake,5.0,0.0037878787878787884,0.16314229577999995
329804273,6,556,3.583333333333333,0.0,15,0.0,0.0,0.0,0.0,0.0,1.0,0,3,1.0,0.002272727272727273,0.0007575757575757576,Fake,2.0,0.0015151515151515152,0.2002650437500001
330273328,30,394,3.583333333333333,0.0,13,268.22222222222223,4.5555555555555545,91.44444444444444,0.2222222222222222,0.0,0.6666666666666666,0,9,2.0,0.006823351023502654,0.0015163002274450339,Fake,7.0,0.005307050796057621,0.18682286690750008
332882634,12,545,3.583333333333333,6.0,12,0.0,0.0,0.0,0.0,0.5,1.0,1,2,1.0,0.001520912547528517,0.0007604562737642585,Fake,1.0,0.0007604562737642585,0.23177815523000014
334249560,6,234,3.583333333333333,27.0,13,0.0,0.0,0.0,0.0,0.0,1.0,7,1,1.0,0.0007616146230007616,0.0007616146230007616,Fake,0.0,0.0,0.3247301041600002
334938683,3,708,3.583333333333333,0.0,6,4963.554702495201,0.07293666026871401,0.10748560460652593,0.6410748560460653,0.3800383877159309,0.057581573896353176,12,521,2.0,0.39710365853658536,0.001524390243902439,Fake,519.0,0.3955792682926829,0.21025095646500008
335052095,50,655,3.583333333333333,0.0,8,0.02097902097902098,0.2097902097902098,0.006993006993006993,0.0,0.6923076923076923,0.2727272727272727,1,143,34.0,0.10907704042715484,0.02593440122044241,Fake,109.0,0.08314263920671243,0.2144572339125
335622384,11,503,3.583333333333333,0.0,9,171.3684210526316,2.1578947368421053,22.315789473684212,0.10526315789473684,0.05263157894736842,0.2631578947368421,0,19,1.0,0.014503816793893131,0.0007633587786259543,Fake,18.0,0.013740458015267177,0.25325508202
336713356,1,536,3.583333333333333,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0007639419404125286,0.0,Fake,1.0,0.0007639419404125286,0.2891465630200002
337161218,4,615,3.583333333333333,6.0,10,611.8,0.8,0.8,0.2,0.8,0.4,0,5,0.0,0.00382262996941896,0.0,Fake,5.0,0.00382262996941896,0.16314229577999995
337375148,2,140,3.583333333333333,0.0,15,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,0.2222222222222222,1,9,0.0,0.006880733944954129,0.0,Fake,9.0,0.006880733944954129,0.19067178463750006
337653685,393,1287,3.583333333333333,2.0,9,17.621569878749202,0.3184428844926611,0.4977664326738992,0.11550733886407147,0.16687938736439056,0.8704530950861519,103,3134,889.0,2.397857689364958,0.6801836266258607,Fake,2245.0,1.7176740627390972,0.2730443070299998
341335650,8,590,3.583333333333333,0.0,8,44.2,0.2,5.8,0.0,0.2,0.4,0,5,1.0,0.0038431975403535744,0.0007686395080707147,Fake,4.0,0.0030745580322828594,0.16856904737
343814415,4,608,3.583333333333333,0.0,11,18294.14285714286,2.7857142857142856,3224.166666666666,0.4761904761904762,0.09523809523809523,0.2380952380952381,12,42,0.0,0.032382420971472634,0.0,Fake,42.0,0.032382420971472634,0.30281837544999995
344796697,5,447,3.583333333333333,0.0,14,4.625,20.75,0.5,0.125,0.625,0.625,3,8,2.0,0.006172839506172839,0.0015432098765432098,Fake,6.0,0.0046296296296296285,0.23783466760000008
346747046,12,634,3.5,8.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0007733952049497294,0.0,Fake,1.0,0.0007733952049497294,0.2891465630200002
346747623,13,453,3.5,25.0,13,0.7560975609756098,0.024390243902439025,0.6829268292682927,0.12195121951219512,0.8292682926829268,0.2926829268292683,0,41,5.0,0.0317092034029389,0.003866976024748647,Fake,36.0,0.027842227378190254,0.31832170194000003
346754293,7,553,3.5,0.0,7,2.1621621621621623,0.13513513513513514,0.13513513513513514,0.2432432432432433,0.0,0.08108108108108109,16,37,1.0,0.02861562258313998,0.0007733952049497294,Fake,36.0,0.027842227378190254,0.28667431059500004
346790259,7,532,3.5,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.002320185614849188,0.0,Fake,3.0,0.002320185614849188,0.1993171363200001
348489687,3,702,3.5,0.0,11,1988.4927536231885,0.6666666666666666,4.231884057971015,0.6956521739130435,0.9130434782608696,1.0,0,69,0.0,0.053488372093023255,0.0,Fake,69.0,0.053488372093023255,0.22798168530999996
349013016,12,601,3.5,0.0,9,0.0,0.0,0.002066115702479339,0.0,0.962809917355372,0.004132231404958678,0,484,1.0,0.3754848719937937,0.0007757951900698216,Fake,483.0,0.37470907680372384,0.17219998453999988
350039038,35,657,3.5,0.0,15,50.944444444444436,41.111111111111114,8.166666666666666,0.0,0.0,0.6111111111111112,1,18,10.0,0.013986013986013986,0.00777000777000777,Fake,8.0,0.006216006216006216,0.24602192514250013
351514291,86,650,3.5,7.0,12,11.017857142857142,0.6428571428571429,1.8571428571428568,0.08928571428571429,0.23214285714285715,0.19642857142857145,0,56,1.0,0.04357976653696498,0.0007782101167315176,Fake,55.0,0.04280155642023346,0.3843367394600001
351889016,10,645,3.5,7.0,13,191.97142857142856,64.37142857142857,31.885714285714286,0.3142857142857143,0.057142857142857134,1.0857142857142856,0,35,13.0,0.027237354085603117,0.010116731517509728,Fake,22.0,0.017120622568093387,0.2648859694000002
355303911,41,580,3.5,0.0,8,0.0,0.0410958904109589,0.0410958904109589,0.0273972602739726,0.2602739726027397,0.3972602739726027,1,73,14.0,0.057075840500390926,0.0109460516028147,Fake,59.0,0.04612978889757624,0.2725955283500002
355821619,140,755,3.5,25.0,9,47.76190476190475,32.476190476190474,4.142857142857143,0.42857142857142855,0.2857142857142857,0.8571428571428571,6,21,7.0,0.01641907740422205,0.00547302580140735,Fake,14.0,0.0109460516028147,0.23277049071750003
355843642,19,228,3.5,5.0,10,0.0,0.0,0.0,0.125,0.75,0.125,0,8,1.0,0.006254886630179828,0.0007818608287724785,Fake,7.0,0.00547302580140735,0.23340261479000005
355993172,13,488,3.5,0.0,14,24.17857142857143,17.714285714285715,13.464285714285715,0.03571428571428571,0.14285714285714285,0.7857142857142857,1,28,15.0,0.021909233176838808,0.011737089201877934,Fake,13.0,0.010172143974960876,0.26854676787000004
356172796,60,511,3.5,13.0,8,1.8666666666666667,0.02962962962962963,0.17777777777777778,0.14814814814814814,1.0962962962962963,0.2,1,135,10.0,0.1056338028169014,0.007824726134585291,Fake,125.0,0.09780907668231613,0.2814238729925
356674188,1,301,3.5,0.0,10,275.80645161290323,0.16129032258064516,0.06451612903225806,1.3870967741935485,0.9032258064516128,0.06451612903225806,0,31,0.0,0.02427564604541895,0.0,Fake,31.0,0.02427564604541895,0.34021759221000003
357173405,4,595,3.5,3.0,8,402.3055555555555,36.861111111111114,16.77777777777778,0.1388888888888889,0.3611111111111111,0.8888888888888888,0,36,2.0,0.028191072826938137,0.0015661707126076742,Fake,34.0,0.02662490211433046,0.2901378223800001
357756459,7,593,3.5,0.0,13,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0,15,11.0,0.011755485893416929,0.008620689655172414,Fake,4.0,0.003134796238244514,0.2774691431625001
358260127,49,646,3.5,0.0,10,2.2888888888888888,0.3333333333333333,0.0,0.2222222222222222,0.06666666666666668,0.6888888888888889,0,45,15.0,0.035294117647058816,0.011764705882352941,Fake,30.0,0.023529411764705882,0.26045747226000027
358263991,8,481,3.5,0.0,9,0.013157894736842105,0.7631578947368421,0.0,0.0,0.0,0.8947368421052632,1,76,62.0,0.0596078431372549,0.048627450980392166,Fake,14.0,0.010980392156862744,0.18028303469999998
359500422,21,556,3.5,0.0,11,0.3,0.13333333333333333,0.0,0.06666666666666668,0.2333333333333333,0.7666666666666667,7,30,7.0,0.023566378633150042,0.0054988216810683424,Fake,23.0,0.018067556952081697,0.2862862108600001
359767242,5,569,3.5,0.0,14,8989.252873563219,3.4597701149425286,1609.7931034482758,0.8275862068965517,0.26436781609195403,0.8735632183908046,42,87,5.0,0.06839622641509434,0.003930817610062893,Fake,82.0,0.06446540880503145,0.3265817922900001
361350314,7,626,3.5,0.0,10,0.0,0.0,0.0,0.20704845814977973,0.9955947136563876,0.0,0,454,0.0,0.35748031496062993,0.0,Fake,454.0,0.35748031496062993,0.25252016281000017
365334598,6,408,3.5,0.0,10,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0,3,2.0,0.0023752969121140144,0.0015835312747426759,Fake,1.0,0.0007917656373713379,0.2406609338700002
367125353,4,565,3.4166666666666665,0.0,7,5927.348484848485,1.7045454545454546,1074.8030303030305,0.9924242424242424,0.12121212121212123,0.3636363636363637,27,132,0.0,0.10476190476190476,0.0,Fake,132.0,0.10476190476190476,0.18972447359
367651000,0,122,3.4166666666666665,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0007942811755361397,0.0,Fake,1.0,0.0007942811755361397,0.31872496201000033
368596513,2,442,3.4166666666666665,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0.003179650238473768,0.0,Fake,4.0,0.003179650238473768,0.22286593318000023
372445623,38,268,3.4166666666666665,29.0,15,0.0,0.0625,0.0,0.0,0.6875,0.1875,0,32,7.0,0.02557953637090328,0.005595523581135092,Fake,25.0,0.019984012789768184,0.28373534398000005
373612487,273,1239,3.4166666666666665,22.0,7,38.043956043956044,9.648351648351648,1.2087912087912087,0.08791208791208792,0.0,0.5824175824175825,0,91,23.0,0.07285828662930344,0.018414731785428344,Fake,68.0,0.0544435548438751,0.2529982261400001
374770627,15,618,3.4166666666666665,1.0,13,0.06420545746388442,0.038523274478330656,0.14285714285714285,0.0016051364365971107,0.7110754414125201,0.048154093097913325,0,623,2.0,0.4995990376904571,0.0016038492381716116,Fake,621.0,0.4979951884522855,0.1616677291500001
375005417,4,561,3.4166666666666665,0.0,11,4560.88888888889,0.6666666666666666,3758.166666666666,0.9722222222222222,0.05555555555555555,0.3611111111111111,11,36,0.0,0.028892455858747994,0.0,Fake,36.0,0.028892455858747994,0.282630125955
375174626,2,581,3.4166666666666665,0.0,12,44824.33333333334,6.7333333333333325,9026.266666666666,0.6666666666666666,0.13333333333333333,0.4,14,15,0.0,0.012038523274478331,0.0,Fake,15.0,0.012038523274478331,0.24529890335999993
377408959,6,393,3.4166666666666665,0.0,12,11.230769230769232,1.7692307692307692,1.0,0.07692307692307693,0.15384615384615385,0.6923076923076923,0,13,6.0,0.010466988727858293,0.004830917874396135,Fake,7.0,0.005636070853462158,0.22166503223000017
377924610,8,525,3.4166666666666665,0.0,12,0.0,0.07692307692307693,0.0,0.0,0.0,0.9230769230769232,1,13,11.0,0.0104754230459307,0.008863819500402902,Fake,2.0,0.0016116035455278,0.2660609959725
377994769,1,632,3.4166666666666665,0.0,10,5736.0,6.0,10.0,0.0,1.0,1.0,0,1,0.0,0.0008058017727639,0.0,Fake,1.0,0.0008058017727639,0.2891465630200002
379259119,9,353,3.4166666666666665,0.0,8,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.6666666666666667,0,3,1.0,0.0024213075060532693,0.0008071025020177562,Fake,2.0,0.0016142050040355124,0.24460646838000016
380246735,5,753,3.4166666666666665,0.0,10,3411.689171974522,0.07133757961783439,0.09681528662420384,0.9757961783439492,0.05732484076433121,0.0535031847133758,11,785,2.0,0.6345998383185125,0.0016168148746968473,Fake,783.0,0.6329830234438156,0.16597790910250013
380597201,17,667,3.4166666666666665,5.0,15,135.33333333333334,11.733333333333333,10.822222222222226,0.2222222222222222,0.0,0.8666666666666667,5,45,35.0,0.03637833468067906,0.028294260307194823,Fake,10.0,0.008084074373484237,0.18166788666250003
382916532,67,474,3.4166666666666665,5.0,13,171.97076023391813,4.754385964912281,24.491228070175442,0.038011695906432746,0.0,0.3333333333333333,6,342,83.0,0.2773722627737226,0.06731549067315491,Fake,259.0,0.21005677210056767,0.2270915721206666
383379752,37,479,3.333333333333333,0.0,14,59.59318181818182,6.086363636363636,5.634090909090909,0.3795454545454545,0.2113636363636364,1.1113636363636363,3,440,121.0,0.35714285714285715,0.09821428571428573,Fake,319.0,0.25892857142857145,0.15435743572999994
383515070,4,455,3.333333333333333,0.0,5,0.2333333333333333,0.2,0.2,0.03333333333333333,0.03333333333333333,0.6333333333333333,2,30,14.0,0.024370430544272948,0.011372867587327376,Fake,16.0,0.012997562956945572,0.27622738337
384435379,15,513,3.333333333333333,0.0,9,0.0,0.31683168316831684,0.0,0.0594059405940594,0.06930693069306931,1.1584158415841583,0,101,79.0,0.08211382113821138,0.06422764227642276,Fake,22.0,0.01788617886178862,0.23303927838
384501016,2,585,3.333333333333333,0.0,7,25389.53333333333,3.7,4513.733333333334,1.2,0.6,0.2333333333333333,14,30,0.0,0.024390243902439025,0.0,Fake,30.0,0.024390243902439025,0.28755447621
388036783,6,547,3.333333333333333,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0008176614881439084,0.0,Fake,1.0,0.0008176614881439084,0.2891465630200002
